time,swe,year,water_year
1964-12-03,51.4,1965,1965
1964-12-04,51.4,1965,1965
1964-12-05,52.7,1965,1965
1964-12-06,52.7,1965,1965
1964-12-07,58.8,1965,1965
1964-12-08,59.4,1965,1965
1964-12-09,61.2,1965,1965
1964-12-10,58.5,1965,1965
1964-12-11,58.5,1965,1965
1964-12-12,58.4,1965,1965
1964-12-13,56.9,1965,1965
1964-12-14,56.8,1965,1965
1964-12-15,57.0,1965,1965
1964-12-16,57.0,1965,1965
1964-12-17,57.0,1965,1965
1964-12-18,56.9,1965,1965
1964-12-19,57.0,1965,1965
1964-12-20,58.100002,1965,1965
1964-12-21,58.3,1965,1965
1964-12-22,58.3,1965,1965
1964-12-23,58.3,1965,1965
1964-12-24,58.9,1965,1965
1964-12-25,61.100002,1965,1965
1964-12-26,61.3,1965,1965
1964-12-27,61.3,1965,1965
1964-12-28,61.3,1965,1965
1964-12-29,61.3,1965,1965
1964-12-30,61.5,1965,1965
1964-12-31,68.5,1965,1965
1965-01-01,74.200005,1965,1965
1965-01-02,74.4,1965,1965
1965-01-03,74.6,1965,1965
1965-01-04,74.6,1965,1965
1965-01-05,76.8,1965,1965
1965-01-06,77.200005,1965,1965
1965-01-07,80.200005,1965,1965
1965-01-08,91.200005,1965,1965
1965-01-09,94.5,1965,1965
1965-01-10,95.1,1965,1965
1965-01-11,109.9,1965,1965
1965-01-12,119.1,1965,1965
1965-01-13,119.9,1965,1965
1965-01-14,120.700005,1965,1965
1965-01-15,124.700005,1965,1965
1965-01-16,124.6,1965,1965
1965-01-17,124.8,1965,1965
1965-01-18,126.4,1965,1965
1965-01-19,126.6,1965,1965
1965-01-20,126.6,1965,1965
1965-01-21,126.8,1965,1965
1965-01-22,126.9,1965,1965
1965-01-23,126.9,1965,1965
1965-01-24,126.9,1965,1965
1965-01-25,127.1,1965,1965
1965-01-26,127.1,1965,1965
1965-01-27,127.1,1965,1965
1965-01-28,127.1,1965,1965
1965-01-29,127.700005,1965,1965
1965-01-30,130.5,1965,1965
1965-01-31,130.5,1965,1965
1965-02-01,130.5,1965,1965
1965-02-02,130.5,1965,1965
1965-02-03,130.5,1965,1965
1965-02-04,130.5,1965,1965
1965-02-05,130.5,1965,1965
1965-02-06,123.0,1965,1965
1965-02-07,114.8,1965,1965
1965-02-08,113.4,1965,1965
1965-02-09,113.3,1965,1965
1965-02-10,113.5,1965,1965
1965-02-11,113.6,1965,1965
1965-02-12,109.200005,1965,1965
1965-02-13,109.6,1965,1965
1965-02-14,118.0,1965,1965
1965-02-15,120.9,1965,1965
1965-02-16,121.0,1965,1965
1965-02-17,121.6,1965,1965
1965-02-18,122.1,1965,1965
1965-02-19,122.200005,1965,1965
1965-02-20,122.200005,1965,1965
1965-02-21,122.200005,1965,1965
1965-02-22,122.1,1965,1965
1965-02-23,122.200005,1965,1965
1965-02-24,122.5,1965,1965
1965-02-25,122.700005,1965,1965
1965-02-26,124.0,1965,1965
1965-02-27,126.0,1965,1965
1965-02-28,127.1,1965,1965
1965-03-01,127.1,1965,1965
1965-03-02,127.1,1965,1965
1965-03-03,127.1,1965,1965
1965-03-04,127.1,1965,1965
1965-03-05,127.1,1965,1965
1965-03-06,127.1,1965,1965
1965-03-07,127.1,1965,1965
1965-03-08,134.40001,1965,1965
1965-03-09,134.40001,1965,1965
1965-03-10,134.6,1965,1965
1965-03-11,134.6,1965,1965
1965-03-12,134.6,1965,1965
1965-03-13,134.6,1965,1965
1965-03-14,134.6,1965,1965
1965-03-15,134.6,1965,1965
1965-03-16,134.8,1965,1965
1965-03-17,134.7,1965,1965
1965-03-18,134.8,1965,1965
1965-03-19,140.1,1965,1965
1965-03-20,140.7,1965,1965
1965-03-21,141.7,1965,1965
1965-03-22,141.7,1965,1965
1965-03-23,141.90001,1965,1965
1965-03-24,141.90001,1965,1965
1965-03-25,141.90001,1965,1965
1965-03-26,141.90001,1965,1965
1965-03-27,141.90001,1965,1965
1965-03-28,141.90001,1965,1965
1965-03-29,144.1,1965,1965
1965-03-30,141.8,1965,1965
1965-03-31,131.5,1965,1965
1965-04-01,124.9,1965,1965
1965-04-02,120.700005,1965,1965
1965-04-03,114.3,1965,1965
1965-04-04,102.5,1965,1965
1965-04-05,92.8,1965,1965
1965-04-06,83.9,1965,1965
1965-04-07,76.1,1965,1965
1965-04-08,71.3,1965,1965
1965-04-09,71.4,1965,1965
1965-04-10,71.4,1965,1965
1965-04-11,71.4,1965,1965
1965-04-12,64.700005,1965,1965
1965-04-13,51.9,1965,1965
1965-04-14,39.600002,1965,1965
1965-04-15,28.300001,1965,1965
1965-04-16,18.800001,1965,1965
1965-04-17,13.0,1965,1965
1965-04-18,9.7,1965,1965
1965-04-19,5.1,1965,1965
1965-04-20,2.0,1965,1965
1965-04-21,0.2,1965,1965
1965-04-22,0.0,1965,1965
1965-04-23,0.0,1965,1965
1965-04-24,0.0,1965,1965
1965-04-25,0.0,1965,1965
1965-04-26,0.0,1965,1965
1965-04-27,0.0,1965,1965
1965-04-28,0.0,1965,1965
1965-04-29,0.0,1965,1965
1965-04-30,0.0,1965,1965
1965-05-01,0.0,1965,1965
1965-05-02,0.0,1965,1965
1965-05-03,0.0,1965,1965
1965-05-04,0.0,1965,1965
1965-05-05,0.0,1965,1965
1965-05-06,0.0,1965,1965
1965-05-07,0.0,1965,1965
1965-05-08,0.0,1965,1965
1965-05-09,0.0,1965,1965
1965-05-10,0.0,1965,1965
1965-05-11,0.0,1965,1965
1965-05-12,0.0,1965,1965
1965-05-13,0.0,1965,1965
1965-05-14,0.0,1965,1965
1965-05-15,0.0,1965,1965
1965-05-16,0.0,1965,1965
1965-05-17,0.0,1965,1965
1965-05-18,0.0,1965,1965
1965-05-19,0.0,1965,1965
1965-05-20,0.0,1965,1965
1965-05-21,0.0,1965,1965
1965-05-22,0.0,1965,1965
1965-05-23,0.0,1965,1965
1965-05-24,0.0,1965,1965
1965-05-25,0.0,1965,1965
1965-05-26,0.0,1965,1965
1965-05-27,0.0,1965,1965
1965-05-28,0.0,1965,1965
1965-05-29,0.0,1965,1965
1965-05-30,0.0,1965,1965
1965-05-31,0.0,1965,1965
1965-06-01,0.0,1965,1965
1965-06-02,0.0,1965,1965
1965-06-03,0.0,1965,1965
1965-06-04,0.0,1965,1965
1965-06-05,0.0,1965,1965
1965-06-06,0.0,1965,1965
1965-06-07,0.0,1965,1965
1965-06-08,0.0,1965,1965
1965-06-09,0.0,1965,1965
1965-06-10,0.0,1965,1965
1965-06-11,0.0,1965,1965
1965-06-12,0.0,1965,1965
1965-06-13,0.0,1965,1965
1965-06-14,0.0,1965,1965
1965-06-15,0.0,1965,1965
1965-06-16,0.0,1965,1965
1965-06-17,0.0,1965,1965
1965-06-18,0.0,1965,1965
1965-06-19,0.0,1965,1965
1965-06-20,0.0,1965,1965
1965-06-21,0.0,1965,1965
1965-06-22,0.0,1965,1965
1965-06-23,0.0,1965,1965
1965-06-24,0.0,1965,1965
1965-06-25,0.0,1965,1965
1965-06-26,0.0,1965,1965
1965-06-27,0.0,1965,1965
1965-06-28,0.0,1965,1965
1965-06-29,0.0,1965,1965
1965-06-30,0.0,1965,1965
1965-07-01,0.0,1966,1966
1965-07-02,0.0,1966,1966
1965-07-03,0.0,1966,1966
1965-07-04,0.0,1966,1966
1965-07-05,0.0,1966,1966
1965-07-06,0.0,1966,1966
1965-07-07,0.0,1966,1966
1965-07-08,0.0,1966,1966
1965-07-09,0.0,1966,1966
1965-07-10,0.0,1966,1966
1965-07-11,0.0,1966,1966
1965-07-12,0.0,1966,1966
1965-07-13,0.0,1966,1966
1965-07-14,0.0,1966,1966
1965-07-15,0.0,1966,1966
1965-07-16,0.0,1966,1966
1965-07-17,0.0,1966,1966
1965-07-18,0.0,1966,1966
1965-07-19,0.0,1966,1966
1965-07-20,0.0,1966,1966
1965-07-21,0.0,1966,1966
1965-07-22,0.0,1966,1966
1965-07-23,0.0,1966,1966
1965-07-24,0.0,1966,1966
1965-07-25,0.0,1966,1966
1965-07-26,0.0,1966,1966
1965-07-27,0.0,1966,1966
1965-07-28,0.0,1966,1966
1965-07-29,0.0,1966,1966
1965-07-30,0.0,1966,1966
1965-07-31,0.0,1966,1966
1965-08-01,0.0,1966,1966
1965-08-02,0.0,1966,1966
1965-08-03,0.0,1966,1966
1965-08-04,0.0,1966,1966
1965-08-05,0.0,1966,1966
1965-08-06,0.0,1966,1966
1965-08-07,0.0,1966,1966
1965-08-08,0.0,1966,1966
1965-08-09,0.0,1966,1966
1965-08-10,0.0,1966,1966
1965-08-11,0.0,1966,1966
1965-08-12,0.0,1966,1966
1965-08-13,0.0,1966,1966
1965-08-14,0.0,1966,1966
1965-08-15,0.0,1966,1966
1965-08-16,0.0,1966,1966
1965-08-17,0.0,1966,1966
1965-08-18,0.0,1966,1966
1965-08-19,0.0,1966,1966
1965-08-20,0.0,1966,1966
1965-08-21,0.0,1966,1966
1965-08-22,0.0,1966,1966
1965-08-23,0.0,1966,1966
1965-08-24,0.0,1966,1966
1965-08-25,0.0,1966,1966
1965-08-26,0.0,1966,1966
1965-08-27,0.0,1966,1966
1965-08-28,0.0,1966,1966
1965-08-29,0.0,1966,1966
1965-08-30,0.0,1966,1966
1965-08-31,0.0,1966,1966
1965-09-01,0.0,1966,1966
1965-09-02,0.0,1966,1966
1965-09-03,0.0,1966,1966
1965-09-04,0.0,1966,1966
1965-09-05,0.0,1966,1966
1965-09-06,0.0,1966,1966
1965-09-07,0.0,1966,1966
1965-09-08,0.0,1966,1966
1965-09-09,0.0,1966,1966
1965-09-10,0.0,1966,1966
1965-09-11,0.0,1966,1966
1965-09-12,0.0,1966,1966
1965-09-13,0.0,1966,1966
1965-09-14,0.0,1966,1966
1965-09-15,0.0,1966,1966
1965-09-16,0.0,1966,1966
1965-09-17,0.0,1966,1966
1965-09-18,0.0,1966,1966
1965-09-19,0.0,1966,1966
1965-09-20,0.0,1966,1966
1965-09-21,0.0,1966,1966
1965-09-22,0.0,1966,1966
1965-09-23,0.0,1966,1966
1965-09-24,0.0,1966,1966
1965-09-25,0.0,1966,1966
1965-09-26,0.0,1966,1966
1965-09-27,0.0,1966,1966
1965-09-28,0.0,1966,1966
1965-09-29,0.0,1966,1966
1965-09-30,0.0,1966,1966
1965-10-01,0.0,1966,1966
1965-10-02,0.0,1966,1966
1965-10-03,0.0,1966,1966
1965-10-04,0.0,1966,1966
1965-10-05,0.0,1966,1966
1965-10-06,0.0,1966,1966
1965-10-07,0.0,1966,1966
1965-10-08,0.0,1966,1966
1965-10-09,0.0,1966,1966
1965-10-10,0.0,1966,1966
1965-10-11,0.0,1966,1966
1965-10-12,0.0,1966,1966
1965-10-13,0.0,1966,1966
1965-10-14,0.0,1966,1966
1965-10-15,0.0,1966,1966
1965-10-16,0.0,1966,1966
1965-10-17,0.0,1966,1966
1965-10-18,0.0,1966,1966
1965-10-19,0.0,1966,1966
1965-10-20,0.0,1966,1966
1965-10-21,0.0,1966,1966
1965-10-22,0.0,1966,1966
1965-10-23,0.0,1966,1966
1965-10-24,0.0,1966,1966
1965-10-25,0.2,1966,1966
1965-10-26,0.4,1966,1966
1965-10-27,11.400001,1966,1966
1965-10-28,1.2,1966,1966
1965-10-29,0.0,1966,1966
1965-10-30,0.0,1966,1966
1965-10-31,0.0,1966,1966
1965-11-01,0.0,1966,1966
1965-11-02,0.0,1966,1966
1965-11-03,0.0,1966,1966
1965-11-04,0.0,1966,1966
1965-11-05,0.0,1966,1966
1965-11-06,0.0,1966,1966
1965-11-07,0.0,1966,1966
1965-11-08,0.0,1966,1966
1965-11-09,0.0,1966,1966
1965-11-10,0.2,1966,1966
1965-11-11,0.0,1966,1966
1965-11-12,0.0,1966,1966
1965-11-13,0.0,1966,1966
1965-11-14,0.0,1966,1966
1965-11-15,0.6,1966,1966
1965-11-16,2.3,1966,1966
1965-11-17,2.3,1966,1966
1965-11-18,2.5,1966,1966
1965-11-19,2.5,1966,1966
1965-11-20,2.7,1966,1966
1965-11-21,2.9,1966,1966
1965-11-22,2.9,1966,1966
1965-11-23,2.9,1966,1966
1965-11-24,2.9,1966,1966
1965-11-25,2.9,1966,1966
1965-11-26,8.8,1966,1966
1965-11-27,36.2,1966,1966
1965-11-28,37.0,1966,1966
1965-11-29,37.0,1966,1966
1965-11-30,37.0,1966,1966
1965-12-01,40.0,1966,1966
1965-12-02,40.2,1966,1966
1965-12-03,40.2,1966,1966
1965-12-04,40.2,1966,1966
1965-12-05,40.2,1966,1966
1965-12-06,41.0,1966,1966
1965-12-07,41.2,1966,1966
1965-12-08,41.2,1966,1966
1965-12-09,41.2,1966,1966
1965-12-10,46.2,1966,1966
1965-12-11,55.7,1966,1966
1965-12-12,55.7,1966,1966
1965-12-13,55.7,1966,1966
1965-12-14,61.4,1966,1966
1965-12-15,61.8,1966,1966
1965-12-16,62.2,1966,1966
1965-12-17,64.6,1966,1966
1965-12-18,67.9,1966,1966
1965-12-19,78.700005,1966,1966
1965-12-20,83.1,1966,1966
1965-12-21,86.8,1966,1966
1965-12-22,86.8,1966,1966
1965-12-23,87.200005,1966,1966
1965-12-24,90.5,1966,1966
1965-12-25,90.700005,1966,1966
1965-12-26,92.0,1966,1966
1965-12-27,95.0,1966,1966
1965-12-28,95.0,1966,1966
1965-12-29,95.0,1966,1966
1965-12-30,95.200005,1966,1966
1965-12-31,95.200005,1966,1966
1966-01-01,95.200005,1966,1966
1966-01-02,95.4,1966,1966
1966-01-03,95.4,1966,1966
1966-01-04,95.6,1966,1966
1966-01-05,95.6,1966,1966
1966-01-06,95.6,1966,1966
1966-01-07,95.8,1966,1966
1966-01-08,95.8,1966,1966
1966-01-09,95.8,1966,1966
1966-01-10,96.0,1966,1966
1966-01-11,96.0,1966,1966
1966-01-12,96.0,1966,1966
1966-01-13,96.0,1966,1966
1966-01-14,96.0,1966,1966
1966-01-15,96.0,1966,1966
1966-01-16,96.0,1966,1966
1966-01-17,96.200005,1966,1966
1966-01-18,99.200005,1966,1966
1966-01-19,99.4,1966,1966
1966-01-20,99.4,1966,1966
1966-01-21,99.4,1966,1966
1966-01-22,99.8,1966,1966
1966-01-23,99.8,1966,1966
1966-01-24,100.0,1966,1966
1966-01-25,100.8,1966,1966
1966-01-26,100.8,1966,1966
1966-01-27,101.9,1966,1966
1966-01-28,103.4,1966,1966
1966-01-29,107.1,1966,1966
1966-01-30,110.1,1966,1966
1966-01-31,115.8,1966,1966
1966-02-01,115.8,1966,1966
1966-02-02,115.8,1966,1966
1966-02-03,116.6,1966,1966
1966-02-04,120.3,1966,1966
1966-02-05,124.0,1966,1966
1966-02-06,141.7,1966,1966
1966-02-07,145.2,1966,1966
1966-02-08,145.6,1966,1966
1966-02-09,145.6,1966,1966
1966-02-10,145.6,1966,1966
1966-02-11,145.6,1966,1966
1966-02-12,145.6,1966,1966
1966-02-13,145.6,1966,1966
1966-02-14,145.6,1966,1966
1966-02-15,145.8,1966,1966
1966-02-16,146.0,1966,1966
1966-02-17,146.0,1966,1966
1966-02-18,146.0,1966,1966
1966-02-19,146.0,1966,1966
1966-02-20,146.0,1966,1966
1966-02-21,147.1,1966,1966
1966-02-22,147.1,1966,1966
1966-02-23,147.3,1966,1966
1966-02-24,148.6,1966,1966
1966-02-25,148.8,1966,1966
1966-02-26,149.0,1966,1966
1966-02-27,149.2,1966,1966
1966-02-28,149.40001,1966,1966
1966-03-01,149.40001,1966,1966
1966-03-02,149.40001,1966,1966
1966-03-03,149.6,1966,1966
1966-03-04,149.8,1966,1966
1966-03-05,149.8,1966,1966
1966-03-06,152.40001,1966,1966
1966-03-07,152.40001,1966,1966
1966-03-08,152.3,1966,1966
1966-03-09,150.1,1966,1966
1966-03-10,150.40001,1966,1966
1966-03-11,150.40001,1966,1966
1966-03-12,150.5,1966,1966
1966-03-13,150.5,1966,1966
1966-03-14,150.7,1966,1966
1966-03-15,155.0,1966,1966
1966-03-16,155.1,1966,1966
1966-03-17,149.6,1966,1966
1966-03-18,144.0,1966,1966
1966-03-19,144.1,1966,1966
1966-03-20,138.7,1966,1966
1966-03-21,128.1,1966,1966
1966-03-22,135.1,1966,1966
1966-03-23,136.3,1966,1966
1966-03-24,154.8,1966,1966
1966-03-25,154.7,1966,1966
1966-03-26,154.7,1966,1966
1966-03-27,154.8,1966,1966
1966-03-28,155.7,1966,1966
1966-03-29,156.5,1966,1966
1966-03-30,156.6,1966,1966
1966-03-31,156.8,1966,1966
1966-04-01,156.90001,1966,1966
1966-04-02,158.8,1966,1966
1966-04-03,158.7,1966,1966
1966-04-04,158.7,1966,1966
1966-04-05,158.7,1966,1966
1966-04-06,158.8,1966,1966
1966-04-07,158.7,1966,1966
1966-04-08,158.7,1966,1966
1966-04-09,158.7,1966,1966
1966-04-10,158.7,1966,1966
1966-04-11,158.8,1966,1966
1966-04-12,158.8,1966,1966
1966-04-13,158.8,1966,1966
1966-04-14,158.8,1966,1966
1966-04-15,158.8,1966,1966
1966-04-16,158.7,1966,1966
1966-04-17,158.7,1966,1966
1966-04-18,158.7,1966,1966
1966-04-19,158.7,1966,1966
1966-04-20,158.7,1966,1966
1966-04-21,158.7,1966,1966
1966-04-22,158.7,1966,1966
1966-04-23,158.7,1966,1966
1966-04-24,159.2,1966,1966
1966-04-25,153.90001,1966,1966
1966-04-26,136.90001,1966,1966
1966-04-27,120.6,1966,1966
1966-04-28,99.700005,1966,1966
1966-04-29,80.4,1966,1966
1966-04-30,58.600002,1966,1966
1966-05-01,35.0,1966,1966
1966-05-02,17.7,1966,1966
1966-05-03,7.6,1966,1966
1966-05-04,1.7,1966,1966
1966-05-05,0.0,1966,1966
1966-05-06,0.0,1966,1966
1966-05-07,0.0,1966,1966
1966-05-08,0.0,1966,1966
1966-05-09,0.0,1966,1966
1966-05-10,0.0,1966,1966
1966-05-11,0.0,1966,1966
1966-05-12,0.0,1966,1966
1966-05-13,0.0,1966,1966
1966-05-14,0.0,1966,1966
1966-05-15,0.0,1966,1966
1966-05-16,0.0,1966,1966
1966-05-17,0.0,1966,1966
1966-05-18,0.0,1966,1966
1966-05-19,0.0,1966,1966
1966-05-20,0.0,1966,1966
1966-05-21,0.0,1966,1966
1966-05-22,0.0,1966,1966
1966-05-23,0.0,1966,1966
1966-05-24,0.0,1966,1966
1966-05-25,0.0,1966,1966
1966-05-26,0.0,1966,1966
1966-05-27,0.0,1966,1966
1966-05-28,0.0,1966,1966
1966-05-29,0.0,1966,1966
1966-05-30,0.0,1966,1966
1966-05-31,0.0,1966,1966
1966-06-01,0.0,1966,1966
1966-06-02,0.0,1966,1966
1966-06-03,0.0,1966,1966
1966-06-04,0.0,1966,1966
1966-06-05,0.0,1966,1966
1966-06-06,0.0,1966,1966
1966-06-07,0.0,1966,1966
1966-06-08,0.0,1966,1966
1966-06-09,0.0,1966,1966
1966-06-10,0.0,1966,1966
1966-06-11,0.0,1966,1966
1966-06-12,0.0,1966,1966
1966-06-13,0.0,1966,1966
1966-06-14,0.0,1966,1966
1966-06-15,0.0,1966,1966
1966-06-16,0.0,1966,1966
1966-06-17,0.0,1966,1966
1966-06-18,0.0,1966,1966
1966-06-19,0.0,1966,1966
1966-06-20,0.0,1966,1966
1966-06-21,0.0,1966,1966
1966-06-22,0.0,1966,1966
1966-06-23,0.0,1966,1966
1966-06-24,0.0,1966,1966
1966-06-25,0.0,1966,1966
1966-06-26,0.0,1966,1966
1966-06-27,0.0,1966,1966
1966-06-28,0.0,1966,1966
1966-06-29,0.0,1966,1966
1966-06-30,0.0,1966,1966
1966-07-01,0.0,1967,1967
1966-07-02,0.0,1967,1967
1966-07-03,0.0,1967,1967
1966-07-04,0.0,1967,1967
1966-07-05,0.0,1967,1967
1966-07-06,0.0,1967,1967
1966-07-07,0.0,1967,1967
1966-07-08,0.0,1967,1967
1966-07-09,0.0,1967,1967
1966-07-10,0.0,1967,1967
1966-07-11,0.0,1967,1967
1966-07-12,0.0,1967,1967
1966-07-13,0.0,1967,1967
1966-07-14,0.0,1967,1967
1966-07-15,0.0,1967,1967
1966-07-16,0.0,1967,1967
1966-07-17,0.0,1967,1967
1966-07-18,0.0,1967,1967
1966-07-19,0.0,1967,1967
1966-07-20,0.0,1967,1967
1966-07-21,0.0,1967,1967
1966-07-22,0.0,1967,1967
1966-07-23,0.0,1967,1967
1966-07-24,0.0,1967,1967
1966-07-25,0.0,1967,1967
1966-07-26,0.0,1967,1967
1966-07-27,0.0,1967,1967
1966-07-28,0.0,1967,1967
1966-07-29,0.0,1967,1967
1966-07-30,0.0,1967,1967
1966-07-31,0.0,1967,1967
1966-08-01,0.0,1967,1967
1966-08-02,0.0,1967,1967
1966-08-03,0.0,1967,1967
1966-08-04,0.0,1967,1967
1966-08-05,0.0,1967,1967
1966-08-06,0.0,1967,1967
1966-08-07,0.0,1967,1967
1966-08-08,0.0,1967,1967
1966-08-09,0.0,1967,1967
1966-08-10,0.0,1967,1967
1966-08-11,0.0,1967,1967
1966-08-12,0.0,1967,1967
1966-08-13,0.0,1967,1967
1966-08-14,0.0,1967,1967
1966-08-15,0.0,1967,1967
1966-08-16,0.0,1967,1967
1966-08-17,0.0,1967,1967
1966-08-18,0.0,1967,1967
1966-08-19,0.0,1967,1967
1966-08-20,0.0,1967,1967
1966-08-21,0.0,1967,1967
1966-08-22,0.0,1967,1967
1966-08-23,0.0,1967,1967
1966-08-24,0.0,1967,1967
1966-08-25,0.0,1967,1967
1966-08-26,0.0,1967,1967
1966-08-27,0.0,1967,1967
1966-08-28,0.0,1967,1967
1966-08-29,0.0,1967,1967
1966-08-30,0.0,1967,1967
1966-08-31,0.0,1967,1967
1966-09-01,0.0,1967,1967
1966-09-02,0.0,1967,1967
1966-09-03,0.0,1967,1967
1966-09-04,0.0,1967,1967
1966-09-05,0.0,1967,1967
1966-09-06,0.0,1967,1967
1966-09-07,0.0,1967,1967
1966-09-08,0.0,1967,1967
1966-09-09,0.0,1967,1967
1966-09-10,0.0,1967,1967
1966-09-11,0.0,1967,1967
1966-09-12,0.0,1967,1967
1966-09-13,0.0,1967,1967
1966-09-14,0.0,1967,1967
1966-09-15,0.0,1967,1967
1966-09-16,0.0,1967,1967
1966-09-17,0.0,1967,1967
1966-09-18,0.0,1967,1967
1966-09-19,0.0,1967,1967
1966-09-20,0.0,1967,1967
1966-09-21,0.0,1967,1967
1966-09-22,0.0,1967,1967
1966-09-23,0.0,1967,1967
1966-09-24,0.0,1967,1967
1966-09-25,0.0,1967,1967
1966-09-26,0.0,1967,1967
1966-09-27,0.0,1967,1967
1966-09-28,0.0,1967,1967
1966-09-29,0.0,1967,1967
1966-09-30,0.0,1967,1967
1966-10-01,0.0,1967,1967
1966-10-02,0.0,1967,1967
1966-10-03,0.0,1967,1967
1966-10-04,0.0,1967,1967
1966-10-05,0.0,1967,1967
1966-10-06,0.0,1967,1967
1966-10-07,0.0,1967,1967
1966-10-08,0.0,1967,1967
1966-10-09,0.0,1967,1967
1966-10-10,0.0,1967,1967
1966-10-11,0.0,1967,1967
1966-10-12,0.0,1967,1967
1966-10-13,0.0,1967,1967
1966-10-14,0.0,1967,1967
1966-10-15,0.0,1967,1967
1966-10-16,0.0,1967,1967
1966-10-17,0.0,1967,1967
1966-10-18,0.0,1967,1967
1966-10-19,0.0,1967,1967
1966-10-20,0.0,1967,1967
1966-10-21,0.0,1967,1967
1966-10-22,0.0,1967,1967
1966-10-23,0.0,1967,1967
1966-10-24,0.0,1967,1967
1966-10-25,0.0,1967,1967
1966-10-26,0.0,1967,1967
1966-10-27,2.3,1967,1967
1966-10-28,2.3,1967,1967
1966-10-29,2.9,1967,1967
1966-10-30,2.9,1967,1967
1966-10-31,2.9,1967,1967
1966-11-01,4.2000003,1967,1967
1966-11-02,4.2000003,1967,1967
1966-11-03,4.2000003,1967,1967
1966-11-04,4.2000003,1967,1967
1966-11-05,4.2000003,1967,1967
1966-11-06,6.8,1967,1967
1966-11-07,4.6,1967,1967
1966-11-08,0.4,1967,1967
1966-11-09,0.0,1967,1967
1966-11-10,0.0,1967,1967
1966-11-11,0.0,1967,1967
1966-11-12,0.0,1967,1967
1966-11-13,6.6,1967,1967
1966-11-14,2.8,1967,1967
1966-11-15,0.0,1967,1967
1966-11-16,0.0,1967,1967
1966-11-17,1.7,1967,1967
1966-11-18,1.7,1967,1967
1966-11-19,1.7,1967,1967
1966-11-20,1.7,1967,1967
1966-11-21,1.7,1967,1967
1966-11-22,1.7,1967,1967
1966-11-23,1.9,1967,1967
1966-11-24,5.8,1967,1967
1966-11-25,9.3,1967,1967
1966-11-26,9.5,1967,1967
1966-11-27,9.5,1967,1967
1966-11-28,13.7,1967,1967
1966-11-29,13.7,1967,1967
1966-11-30,13.7,1967,1967
1966-12-01,19.0,1967,1967
1966-12-02,19.4,1967,1967
1966-12-03,24.2,1967,1967
1966-12-04,27.7,1967,1967
1966-12-05,27.7,1967,1967
1966-12-06,27.9,1967,1967
1966-12-07,27.9,1967,1967
1966-12-08,27.9,1967,1967
1966-12-09,41.600002,1967,1967
1966-12-10,41.8,1967,1967
1966-12-11,42.2,1967,1967
1966-12-12,42.4,1967,1967
1966-12-13,42.8,1967,1967
1966-12-14,42.8,1967,1967
1966-12-15,42.8,1967,1967
1966-12-16,43.4,1967,1967
1966-12-17,44.0,1967,1967
1966-12-18,90.6,1967,1967
1966-12-19,115.3,1967,1967
1966-12-20,116.6,1967,1967
1966-12-21,116.6,1967,1967
1966-12-22,116.6,1967,1967
1966-12-23,117.4,1967,1967
1966-12-24,118.5,1967,1967
1966-12-25,119.3,1967,1967
1966-12-26,119.5,1967,1967
1966-12-27,119.5,1967,1967
1966-12-28,119.700005,1967,1967
1966-12-29,120.3,1967,1967
1966-12-30,127.1,1967,1967
1966-12-31,127.5,1967,1967
1967-01-01,129.90001,1967,1967
1967-01-02,130.5,1967,1967
1967-01-03,130.5,1967,1967
1967-01-04,131.6,1967,1967
1967-01-05,132.40001,1967,1967
1967-01-06,133.7,1967,1967
1967-01-07,133.7,1967,1967
1967-01-08,133.90001,1967,1967
1967-01-09,133.90001,1967,1967
1967-01-10,137.40001,1967,1967
1967-01-11,137.8,1967,1967
1967-01-12,138.2,1967,1967
1967-01-13,139.3,1967,1967
1967-01-14,144.6,1967,1967
1967-01-15,144.6,1967,1967
1967-01-16,144.6,1967,1967
1967-01-17,144.5,1967,1967
1967-01-18,144.5,1967,1967
1967-01-19,149.8,1967,1967
1967-01-20,152.40001,1967,1967
1967-01-21,152.6,1967,1967
1967-01-22,152.6,1967,1967
1967-01-23,152.8,1967,1967
1967-01-24,152.8,1967,1967
1967-01-25,152.8,1967,1967
1967-01-26,152.8,1967,1967
1967-01-27,152.8,1967,1967
1967-01-28,152.8,1967,1967
1967-01-29,183.90001,1967,1967
1967-01-30,183.90001,1967,1967
1967-01-31,185.2,1967,1967
1967-02-01,185.40001,1967,1967
1967-02-02,185.40001,1967,1967
1967-02-03,186.5,1967,1967
1967-02-04,191.8,1967,1967
1967-02-05,191.8,1967,1967
1967-02-06,203.40001,1967,1967
1967-02-07,209.2,1967,1967
1967-02-08,210.5,1967,1967
1967-02-09,210.40001,1967,1967
1967-02-10,210.5,1967,1967
1967-02-11,210.5,1967,1967
1967-02-12,210.5,1967,1967
1967-02-13,210.6,1967,1967
1967-02-14,210.6,1967,1967
1967-02-15,210.7,1967,1967
1967-02-16,210.6,1967,1967
1967-02-17,210.6,1967,1967
1967-02-18,210.7,1967,1967
1967-02-19,211.0,1967,1967
1967-02-20,213.90001,1967,1967
1967-02-21,214.0,1967,1967
1967-02-22,214.0,1967,1967
1967-02-23,214.3,1967,1967
1967-02-24,218.7,1967,1967
1967-02-25,218.7,1967,1967
1967-02-26,218.7,1967,1967
1967-02-27,226.7,1967,1967
1967-02-28,227.6,1967,1967
