municipality,var
Fjaler,-1.9098864689520458
Kinn,-1.741557943532521
Førde,-2.2307691511369048
Gloppen,-2.5710528167890634
Gulen,-1.7061238327869956
Hornindal,-2.779511140005199
Hyllestad,-1.657263180431762
Høyanger,-0.9539597023736737
Jølster,-1.6622077841845253
Leikanger,-1.6005744303774514
Luster,-2.189575683514452
Lærdal,-1.739857145613886
Naustdal,-1.8386926191047508
Sogndal,-1.5229667754367204
Solund,-1.2347224139621003
Stryn,-2.2503407730556706
Vik,-1.7258139767741407
Årdal,-1.693037414787868
Sunnfjord,-2.2307691511369048
Aukra,-2.2416962335172546
Aure,-3.296509260511959
Averøy,-2.589472798702519
Hustadvika,-2.706251954560423
Fræna,-2.706251954560423
Giske,-2.231615611592485
Gjemnes,-2.9819803249586405
Halsa,-3.2872229958051458
Haram,-1.7426680961724421
Hareid,-2.1848421068603914
Herøy Møre og Romsdal,-1.7398029758532902
Kristiansund,-2.510751779582635
Midsund,-2.23685825047093
Molde,-2.7032370301346673
Nesset,-2.867895763446091
Norddal,-3.6635224874851513
Rauma,-3.395542103631457
Rindal,-2.721051942391731
Sande,-1.71091688291083
Skodje,-3.2014776862527414
Smøla,-1.7082026416619334
Stordal,-3.6693954550311996
Stranda,-3.7257694115124087
Sula,-2.190601639330605
Sunndal,-2.956031894752633
Surnadal,-2.980623445474842
Sykkylven,-3.55259661950513
Tingvoll,-3.055332477280748
Ulstein,-2.1917340064225606
Vanylven,-2.048857712882157
Vestnes,-2.671897508930703
Volda,-3.0165183911463487
Ørskog,-3.187132618156382
Fjord,-3.6635224874851513
Ørsta,-2.6136632519867216
Ålesund,-2.2285908049818057
Flatanger,-2.184563365799224
Frosta,-1.195220728306383
Frøya,-1.6938650813673704
Grong,-1.2124886658747258
Heim,-3.1456519413359296
Hitra,-2.4811903131965387
Holtålen,-2.725044835329539
Høylandet,-4.354558244412473
Inderøy,-3.1768414694957334
Indre Fosen,-3.3094630477592935
Klæbu,-2.4833252140881568
Leka,-0.909085576709058
Levanger,-2.9082259487370425
Lierne,-3.306916870273177
Malvik,-2.4236301077430955
Orkland,-2.4123987166296468
Meråker,-3.4780881391396195
Midtre Gauldal,-3.0115642752540976
Namsos,-2.566317780716428
Namsskogan,-5.714859954357653
Oppdal,-2.5514636809244804
Selbu,-2.582255706940776
Trondheim,-2.202463527917306
Tydal,-4.660775346431926
Verdal,-2.5327747251907287
Ørland,-1.9114330601828993
Stjørdal,-2.376612068291447
Osen,-2.1447862153359476
Skaun,-2.669724628138924
Melhus,-2.637870043629322
Nærøysund,-0.6301525914553419
Steinkjer,-2.221480898580917
Åfjord,-2.0022202122566712
Rennebu,-2.1781241606710164
Overhalla,-4.013226025143036
Røros,-0.7624016786540513
Røyrvik,-3.6762372162378245
Snåsa,-2.8187245639146927
Alstahaug,-2.288695757496521
Andøy,-1.4389582325080266
Ballangen,-2.975578197531462
Beiarn,-2.056958987186494
Bindal,-2.5760172999640867
Bodø,-3.459503519378993
Brønnøy,-2.6385012579862206
Bø Vesterålen,-2.7956432489652245
Dønna,-2.008849556534386
Evenes,-2.496154169830435
Fauske,-3.2956769458506185
Flakstad,-2.6475403857807747
Gildeskål,-2.7062866899465314
Grane,-6.0646593477668125
Hadsel,-2.1487175432533867
Hábmer,-2.7382004616624758
Aarborte,-6.268126802230682
Hemnes,-3.606198311308921
Herøy Nordland,-1.4864260946417434
Leirfjord,-2.144468460831587
Lurøy,-2.83691982144681
Lødingen,-3.207758277277602
Meløy,-2.4123417252094272
Moskenes,-1.687698495478422
Narvik,-3.44983429321503
Nesna,-2.1945236246649222
Rana,-3.348801318304086
Rødøy,-2.836445564901746
Saltdal,-3.021595895069444
Sortland - Suortá,-3.3244239387255057
Steigen,-2.5264868688281297
Sømna,-2.459598804568369
Sørfold,-3.0782314469007988
Tjeldsund,-3.360746897735422
Tysfjord,-3.077542720741056
Vefsn,-3.208505447295112
Vega,-1.5058813227309003
Vestvågøy,-2.5091939929841294
Vevelstad,-2.993396743448818
Værøy,-0.2736790695523057
Vågan,-2.9128345399236206
Øksnes,-1.6824984610041147
Balsfjord,-4.038678953509664
Bardu,-2.808913194477247
Dyrøy,-0.9000037675803743
Kåfjord,-2.78477927563852
Gratangen,-2.572865854649278
Harstad,-2.938020172789871
Ibestad,-2.9648333272432565
Karlsøy,-2.8402240550637083
Kvæfjord,-3.322156310766105
Kvænangen,-3.665608214091807
Lavangen,-3.1525823693465242
Lenvik,-2.6673467366930073
Lyngen,-1.7154721574191414
Målselv,-2.189990739556523
Nordreisa,-2.3738079627306194
Salangen,-2.310897764179827
Skjervøy,-0.4035957271718642
Storfjord,-3.4590467800134905
Sørreisa,-2.8814270249291227
Senja,-1.6673467366930073
Tranøy,-3.1237815505594813
Tromsø,-4.095937015273176
Alta,-2.9981033902696272
Berlevåg,0.8523687344489561
Båtsfjord,1.0866603247391469
Deatnu - Tana,-2.324192036476636
Gamvik,0.01498667002107723
Kautokeino,-1.6547357759640047
Hammerfest,-0.9898298047271279
Hasvik,-1.580231999023995
Karasjok,-2.3519396911929986
Kvalsund,-4.242800893343908
Lebesby,2.991236179940298
Loppa,-2.8296815403424227
Måsøy,-1.8455790392035083
Nordkapp,-0.5293408792596619
Porsanger,-3.4604962141560893
Sør-Varanger,-1.0317944942679653
Nesseby,-2.0880859776558385
Vadsø,-0.35673482447030525
