municipality,var
Oslo,-2.673719355955356
Aremark,-1.1779506884520017
Fredrikstad,-1.2912245821156114
Halden,-1.9161916700087265
Hvaler,-0.7603219045093164
Marker,-1.2728180690761555
Moss,-1.7243305841396284
Rakkestad,-1.4853945407125548
Råde,-0.9432063808203577
Sarpsborg,-1.886453394031127
Skiptvet,-1.5002678706283088
Våler Østfold,-1.595069673221516
Indre Østfold,-1.588892943784031
Bærum,-1.8959538762330852
Gjerdrum,-2.0071802106387673
Hurdal,-2.1214597294288247
Lørenskog,-2.84843265672279
Nannestad,-1.6558147206117342
Nes Akershus,-2.145716725397659
Nesodden,-2.596704650771389
Rælingen,-2.6825924965041676
Ullensaker,-1.454932636095351
Vestby,-2.03659700182567
Ås,-2.0337909146971205
Enebakk,-2.4343781518018215
Aurskog-Høland,-1.720676011312282
Lillestrøm,-2.9728813641964216
Nittedal,-3.0070336509767657
Nordre Follo,-2.1433812603727844
Eidsvoll,-2.843579761673925
Asker,-2.33960766858936
Frogn,-2.4787853263365145
Alvdal,-2.289718838464288
Eidskog,-2.0866791715483757
Elverum,-2.8614411028946884
Engerdal,-0.6480779749669674
Folldal,-1.3489277479361217
Grue,-2.557293277790385
Hamar,-2.452748692271403
Kongsvinger,-1.6311516963895212
Løten,-3.1449593359216736
Nord-Odal,-1.9559162411883113
Os Innlandet,-1.6101703366155227
Bjørnafjorden,-3.123742381265874
Rendalen,-2.9451714992885845
Ringsaker,-3.878617254834023
Stange,-3.3665152267913143
Stor-Elvdal,-1.620984128986413
Sør-Odal,-2.386314105464251
Tolga,-2.1923955537241966
Trysil,-0.7611105065890462
Tynset,-2.517345429526139
Våler Innlandet,-1.656222563351884
Åmot,-1.282454678889874
Åsnes,-2.448239553582643
Dovre,-2.90875102999267
Etnedal,-1.2594056889417904
Gausdal,-3.0554669914929704
Gjøvik,-2.4618965804359276
Gran,-1.4732314352674631
Jevnaker,-2.558636148066342
Lesja,-0.8347406468490535
Lillehammer,-3.231612230485756
Lom,-2.5613672891720363
Lunner,-1.504262126588371
Nord-Aurdal,-3.554175976034027
Nord-Fron,-2.8653953818944053
Nordre Land,-2.9583975288709605
Ringebu,-2.8696866237767793
Sel,-2.519808160420715
Skjåk,-2.419265340281255
Søndre Land,-2.3223029514447098
Sør-Aurdal,-2.119347213918122
Sør-Fron,-2.752182680608877
Vang,2.0548757952383916
Vestre Slidre,-3.4912187580902163
Vestre Toten,-0.8888633527085887
Vågå,-3.4550790414381516
Østre Toten,-2.4953369903090894
Øyer,-2.8537640426005826
Øystre Slidre,0.8793619318903705
Drammen,-2.030774252179877
Flesberg,-2.784550245484805
Flå,-1.3861666140754636
Gol,-2.964953204184231
Hemsedal,3.2202771387310234
Hol,-2.733728990153977
Hole,-2.1203159443033894
Kongsberg,-3.2994737222523045
Krødsherad,-3.4755623533720934
Lier,-1.8229849846682082
Modum,-3.620012733727637
Nes Buskerud,-3.0367844725247677
Nore og Uvdal,-1.461302896554705
Ringerike,-2.580849540327567
Rollag,-1.5526320882411069
Sigdal,0.6499459041470264
Øvre Eiker,-2.9635766414916134
Ål,-3.0788094257163228
Nesbyen,-3.0367844725247677
Færder,-0.7609621634936796
Holmestrand,-2.5149872696529902
Horten,-2.1616280700127843
Larvik,-3.49057078265351
Sandefjord,-3.4231635383541947
Tønsberg,-2.255867142636152
Bamble,-2.7639105456287565
Drangedal,-3.3486263441570863
Fyresdal,-1.6229809827392505
Hjartdal,-3.1775423675796413
Kragerø,-3.233803366900479
Kviteseid,-3.3524300607159248
Nissedal,-2.4438461711520723
Nome,-3.092978919731161
Notodden,-2.9565625040044816
Porsgrunn,-2.9906074811280368
Seljord,-2.5701418232418947
Siljan,-3.1045294484940094
Skien,-3.113755136652752
Tinn,0.36127873771505037
Tokke,-2.9161936590805255
Vinje,-2.524632870800079
Midt-Telemark,-2.7597807369760696
Arendal,-2.1492633193728232
Birkenes,-1.4545992317186816
Bygland,-3.1000898239047023
Bykle,2.8029853662137834
Evje og Hornnes,-2.6863319545490842
Froland,-2.765729809062068
Gjerstad,-3.2228668571434866
Grimstad,-1.597218791812038
Iveland,-1.5262611328136777
Lillesand,-2.1741074974408923
Risør,-2.0495170481329037
Tvedestrand,-2.6242666814525446
Valle,-0.6581494401171737
Vegårshei,-2.394185152772059
Åmli,-2.2485861123298396
Farsund,-1.4842024085681944
Flekkefjord,-1.32229234548793
Hægebostad,-2.2698994177158247
Kristiansand,-1.6490347747872844
Kvinesdal,-1.8831345801737784
Lindesnes,-1.3508469538845185
Lyngdal,-1.817806819459252
Sirdal,-1.7364026745360892
Vennesla,-2.008650207809247
Åseral,-1.220271183952109
Bjerkreim,-0.9615593097897335
Bokn,-0.6701203898950092
Eigersund,-1.0491000522798166
Gjesdal,-0.9163145216020527
Haugesund,-0.6955484145012955
Hjelmeland,-0.6182871644533647
Hå,-0.5704115004865421
Karmøy,-0.6788966106767311
Klepp,-0.6300718074916628
Kvitsøy,-0.5897038142630125
Lund,-1.889194058362397
Randaberg,-0.6498032095141781
Sandnes,-0.5747386369351823
Sauda,-1.1719341558579093
Sokndal,-1.4085724562229884
Sola,-0.6174523648611419
Stavanger,-0.6420943963516773
Strand,-0.5655297489063563
Suldal,-1.169505617296059
Time,-0.631646179836817
Tysvær,-1.1970146523014669
Vindafjord,-1.0829167644954312
Askøy,-0.6678034100118436
Austevoll,-0.6250738974085652
Austrheim,-0.6572785853990925
Bergen,-1.1235519929929274
Bømlo,-0.7464716356850568
Eidfjord,-1.7364389371807978
Etne,-1.161133772458955
Fedje,-0.6927948260128806
Fitjar,-0.6729887346233357
Fusa,-1.7306808955072932
Jondal,-1.048649278712721
Kvam,-1.3090123167515613
Kvinnherad,-1.0731507475767064
Lindås,-1.201077844820092
Masfjorden,-1.837348093569731
Meland,-0.6813025331331504
Modalen,-1.0432684671837908
Odda,-1.0081107367037563
Os Vestland,-1.123742381265874
Osterøy,-1.509567657514483
Voss,-2.05471099530627
Øygarden,-0.6000801877239197
Ullensvang,-1.0081107367037563
Alver,-1.7261172124042983
Vaksdal,-2.5869529885854368
Samnanger,-1.3299743170427152
