municipality,var
Oslo,8.720081965929449
Aremark,5.964343950672003
Fredrikstad,6.473948987546674
Halden,7.175060973380134
Hvaler,5.9330397968966455
Marker,6.074901448640455
Moss,6.749878429917129
Rakkestad,6.355552964903168
Råde,5.909194986605564
Sarpsborg,7.0992470681533035
Skiptvet,6.377255271330827
Våler Østfold,6.523513058686898
Indre Østfold,6.513532908459547
Bærum,6.565924412846557
Gjerdrum,6.17639085110311
Hurdal,6.105430755575887
Lørenskog,10
Nannestad,5.908979902095499
Nes Akershus,6.954419299071708
Nesodden,8.690531649378533
Rælingen,7.798250263365822
Ullensaker,5.7729525721242005
Vestby,6.772529710794501
Ås,6.7681267723800715
Enebakk,6.917998572677926
Aurskog-Høland,6.742957190846287
Lillestrøm,10
Nittedal,10
Nordre Follo,6.950286136842765
Eidsvoll,7.056118430911801
Asker,6.785238401748943
Frogn,6.984186189699401
Alvdal,6.719484047584229
Eidskog,6.853311295839175
Elverum,10
Engerdal,5.3490353943820805
Folldal,5.8057939270544345
Grue,8.482785212539493
Hamar,7.6435158348821775
Kongsvinger,6.237546935900463
Løten,10
Nord-Odal,6.650696016951878
Os Innlandet,6.0139450597958986
Bjørnafjorden,10
Rendalen,10
Ringsaker,10
Stange,10
Stor-Elvdal,6.023138248541929
Sør-Odal,7.4610984066562445
Tolga,6.598333003240061
Trysil,5.414723157728962
Tynset,7.043980755964511
Våler Innlandet,5.72297892355715
Åmot,5.7566946665650685
Åsnes,7.630228325214699
Dovre,10
Etnedal,5.650224011306537
Gausdal,10
Gjøvik,6.598435400870295
Gran,5.901636735688807
Jevnaker,7.110526384084073
Lesja,5.4589618386334156
Lillehammer,10
Lom,8.517985856468185
Lunner,5.805365202569973
Nord-Aurdal,10
Nord-Fron,10
Nordre Land,10
Ringebu,10
Sel,8.08553171477378
Skjåk,7.548196961653039
Søndre Land,6.457584547463545
Sør-Aurdal,6.271306678790821
Sør-Fron,10
Vang,4.340885794494535
Vestre Slidre,10
Vestre Toten,5.439570800174463
Vågå,6.552896113980296
Østre Toten,6.633982345775683
Øyer,10
Øystre Slidre,4.755581132540383
Drammen,6.76340949667635
Flesberg,6.139628853236947
Flå,5.98346186414429
Gol,10
Hemsedal,4.0577541527384655
Hol,6.60314528375345
Hole,7.9227935743198445
Kongsberg,10
Krødsherad,10
Lier,6.468533119491749
Modum,10
Nes Buskerud,10
Nore og Uvdal,5.62532362212244
Ringerike,8.64677583653911
Rollag,5.837757867091319
Sigdal,4.823067284050675
Øvre Eiker,9.281343949521226
Ål,10
Nesbyen,10
Færder,5.553328078836332
Holmestrand,6.655221444962464
Horten,6.5617909895194915
Larvik,10
Sandefjord,10
Tønsberg,6.676330317773962
Bamble,10
Drangedal,10
Fyresdal,5.885991474519982
Hjartdal,10
Kragerø,10
Kviteseid,10
Nissedal,6.579552057510785
Nome,10
Notodden,10
Porsgrunn,10
Seljord,6.716300324519475
Siljan,7.208854652481303
Skien,10
Tinn,4.878851768546791
Tokke,7.556138991953987
Vinje,6.416880437628456
Midt-Telemark,10
Arendal,6.297527994655963
Birkenes,5.772734271991932
Bygland,10
Bykle,4.222193910213016
Evje og Hornnes,6.852415421521642
Froland,6.952195239324217
Gjerstad,10
Grimstad,5.868170196452583
Iveland,5.820021443616714
Lillesand,6.3196113781837555
Risør,6.211603055049183
Tvedestrand,6.778327505024824
Valle,5.29423942946303
Vegårshei,6.528655568440013
Åmli,6.387558989928303
Farsund,6.939799976291061
Flekkefjord,6.537898916507885
Hægebostad,6.407506858724281
Kristiansand,6.047227991013071
Kvinesdal,7.091065776294968
Lindesnes,6.172092675240009
Lyngdal,6.939948026712388
Sirdal,6.77297784138037
Vennesla,6.1775999028550155
Åseral,5.626691211456647
Bjerkreim,6.3685060339092265
Bokn,6.517114562294707
Eigersund,6.631290385133302
Gjesdal,6.25527162663427
Haugesund,6.724515097426714
Hjelmeland,6.237627267343152
Hå,6.054009887585349
Karmøy,6.58047379638731
Klepp,6.291280658672372
Kvitsøy,6.12275441026271
Lund,7.106041234886773
Randaberg,6.392301578299322
Sandnes,6.068906933823571
Sauda,6.253620853938395
Sokndal,6.734867515788098
Sola,6.233978520152166
Stavanger,6.350898497862971
Strand,6.037530106776822
Suldal,6.249486912115543
Time,6.2987836012373375
Tysvær,7.492936018705319
Vindafjord,6.757030485579162
Askøy,6.501474718785646
Austevoll,6.268003370520679
Austrheim,6.435276903863748
Bergen,6.939423795747289
Bømlo,7.164177582374216
Eidfjord,6.773047180623039
Etne,7.163672524220581
Fedje,6.697994007258546
Fitjar,6.537062347248046
Fusa,6.761981768912242
Jondal,6.057803433689263
Kvam,6.510169308043605
Kvinnherad,6.718770533823704
Lindås,6.304208754542242
Masfjorden,6.983322076659592
Meland,6.599143840195811
Modalen,5.819617402298059
Odda,5.998863661302613
Os Vestland,6.940398366295976
Osterøy,7.01824419771271
Voss,7.6157835017719
Øygarden,6.162464178327174
Ullensvang,5.998863661302613
Alver,8.426638552760679
Vaksdal,6.7352784248719875
Samnanger,6.145491557874891
Ulvik,7.49103585303293
Sveio,7.441368417070213
Stord,6.962849577883751
Tysnes,6.740993586343218
Askvoll,6.958419500376771
Aurland,7.480239572377406
Bremanger,6.084908216648956
Stad,7.117110262526399
Fjaler,6.34673311736191
Kinn,8.010703857617033
Førde,6.544252810328173
Gloppen,7.557258396100957
Gulen,7.102923377463817
Hornindal,6.855734773968223
Hyllestad,6.357799202414335
Høyanger,5.227687131335809
Jølster,5.887564498364942
Leikanger,6.599035053264813
Luster,8.529846754701042
Lærdal,8.547561483691746
Naustdal,6.423778754989229
Sogndal,6.736537741409798
Solund,6.775885247696599
Stryn,6.450750605706439
Vik,7.427848722559503
Årdal,7.613382457626794
Sunnfjord,6.544252810328173
Aukra,8.29014787632643
Aure,10
Averøy,7.218137841604296
Hustadvika,7.7014355762921
Fræna,7.7014355762921
Giske,7.940801809050756
Gjemnes,6.6204715262075675
Halsa,7.452635669685962
Haram,7.765072158738155
Hareid,6.998966227595702
Herøy Møre og Romsdal,7.9971065313065655
Kristiansund,7.058374344133606
Midsund,8.062211525184692
Molde,8.28291877791641
Nesset,6.564124598490959
Norddal,10
Rauma,10
Rindal,6.6582437839273165
Sande,7.387339159266221
Skodje,10
Smøla,7.3235347217674205
Stordal,10
Stranda,10
Sula,7.228029187074664
Sunndal,10
Surnadal,6.763072767160267
Sykkylven,10
Tingvoll,6.7329590940687725
Ulstein,7.13108571470471
Vanylven,7.051246290989904
Vestnes,7.7155912590211875
Volda,8.949755390936911
Ørskog,10
Fjord,10
Ørsta,6.070256787343721
Ålesund,7.829044624295136
Flatanger,7.108300299286228
Frosta,5.963170996612841
Frøya,7.273137551033924
Grong,5.614622885502653
Heim,6.834746790226075
Hitra,7.231964854401234
Holtålen,6.056295837637913
Høylandet,6.761278684174821
Inderøy,7.760524654612981
Indre Fosen,6.796903780704871
Klæbu,6.550441634451467
Leka,5.4181695391235625
Levanger,10
Lierne,5.708287272878534
Malvik,7.207029341790561
Orkland,5.914356925414996
Meråker,10
Midtre Gauldal,6.925752814844859
Namsos,6.8226976429200406
Namsskogan,10
Oppdal,5.863876740442184
Selbu,8.08049662882278
Trondheim,6.605687720045175
Tydal,6.337701349803519
Verdal,7.665839676415855
Ørland,6.410319365254412
Stjørdal,7.213780598606336
Osen,7.431349908080101
Skaun,7.010295809761266
Melhus,6.785240720040353
Nærøysund,4.828311519779153
Steinkjer,6.892275892927392
Åfjord,6.584787994243203
Rennebu,5.522463531783038
Overhalla,10
Røros,5.406168144638822
Røyrvik,5.922785723196342
Snåsa,7.110248127005089
Alstahaug,6.2741916239624596
Andøy,5.098206249060189
Ballangen,6.189260639018578
Beiarn,5.14538597098683
Bindal,6.67806130837788
Bodø,10
Brønnøy,6.589027588461047
Bø Vesterålen,6.462647140445501
Dønna,6.12935410580826
Evenes,5.7184526251883945
Fauske,10
Flakstad,6.336619390344171
Gildeskål,6.645421069352445
Grane,10
Hadsel,5.878843418733471
Hábmer,6.248851704143843
Aarborte,6.644918664037919
Hemnes,6.762448945865941
Herøy Nordland,5.947784493686612
Leirfjord,5.769301851928348
Lurøy,6.411029265681513
Lødingen,6.613478754904978
Meløy,5.970938185002374
Moskenes,5.201069961339155
Narvik,10
Nesna,5.62864775352294
Rana,6.117014740664247
Rødøy,6.736055060156016
Saltdal,6.416250422759209
Sortland - Suortá,6.615629034312502
Steigen,6.4569882068698705
Sømna,6.340869975639997
Sørfold,6.796286458268265
Tjeldsund,10
Tysfjord,6.194038828857837
Vefsn,6.570657807489306
Vega,6.087388496127935
Vestvågøy,6.007501507621678
Vevelstad,6.619872886526762
Værøy,4.73395418698295
Vågan,7.070002497416772
Øksnes,5.290461982833342
Balsfjord,8.993123761059595
Bardu,6.340121987688211
Dyrøy,4.686458858286213
Kåfjord,6.0947883276383
Gratangen,5.977501188391111
Harstad,5.662320147143916
Ibestad,6.321230424721883
Karlsøy,5.947548651086087
Kvæfjord,5.8956252366220525
Kvænangen,10
Lavangen,6.630911815894829
Lenvik,5.5287084056913915
Lyngen,5.290743017637337
Målselv,5.599333436527774
Nordreisa,5.787575648438443
Salangen,5.873507364427709
Skjervøy,4.414442309929905
Storfjord,7.2478152845199135
Sørreisa,5.9963864245768645
Senja,5.16748105414993
Tranøy,5.943500675321268
Tromsø,6.712857201029763
Alta,6.706483506775585
Berlevåg,3.8368149189753664
Båtsfjord,3.6861150390738873
Deatnu - Tana,5.643744555218203
Gamvik,4.01934907269829
Kautokeino,5.959127930735292
Hammerfest,4.561706951315507
Hasvik,4.829704614837317
Karasjok,6.347609206532712
Kvalsund,10
Lebesby,3.472879007083316
Loppa,5.735445358079023
Måsøy,5.112570233826049
Nordkapp,4.2041708782413405
Porsanger,10
Sør-Varanger,4.948742490862062
Nesseby,5.568652306705511
Vadsø,4.530590323303917
