municipality,var
Oslo,1.4094680445503878
Aremark,0.9709191246992566
Fredrikstad,1.235705219943668
Halden,0.887182827499938
Hvaler,1.012550681355533
Marker,0.2411109373300473
Moss,0.4044364041040671
Rakkestad,0.5551898632925321
Råde,0.7937088230491316
Sarpsborg,0.5430831166532588
Skiptvet,0.4871841663042744
Våler Østfold,0.2162489143904036
Indre Østfold,0.7977394509959224
Bærum,0.7646115165790484
Gjerdrum,0.7461303297758963
Hurdal,0.417828887868529
Lørenskog,0.7400191756026313
Nannestad,0.5516169572966731
Nes Akershus,0.6610813314982158
Nesodden,0.8205016309566409
Rælingen,0.5540639632975699
Ullensaker,0.7445010062364332
Vestby,-0.21830487264217346
Ås,-0.11672117525463577
Enebakk,0.3925171972884778
Aurskog-Høland,0.9097742284863886
Lillestrøm,0.7258238420293486
Nittedal,0.444514812554786
Nordre Follo,-0.02826699872586058
Eidsvoll,0.5524528558854884
Asker,0.37692936503242525
Frogn,0.7624131049543061
Alvdal,-0.34937964292348145
Eidskog,0.5670380295062767
Elverum,0.10374254013469209
Engerdal,0.5188178392726677
Folldal,0.15841800266063988
Grue,0.7652361013055202
Hamar,0.6734594426698601
Kongsvinger,0.9106414907379392
Løten,0.564743773908682
Nord-Odal,1.1610725641759192
Os Innlandet,-0.1760287469640769
Bjørnafjorden,0.9131280597004592
Rendalen,0.04917858749362036
Ringsaker,0.7457221213268372
Stange,0.624769164603797
Stor-Elvdal,0.3561967918906319
Sør-Odal,0.7955291560966051
Tolga,-0.22435334120512085
Trysil,0.08899039024320476
Tynset,-0.20754907110085785
Våler Innlandet,0.4826207699082703
Åmot,0.7980186882621525
Åsnes,0.6845807773109502
Dovre,0.5171784469941016
Etnedal,0.01720202064141141
Gausdal,-0.006224891570112412
Gjøvik,0.684164005125508
Gran,0.6576347452770834
Jevnaker,0.7123503579081367
Lesja,0.3229041559211989
Lillehammer,0.9661748291031413
Lom,-0.24240704241560085
Lunner,0.6921861779961223
Nord-Aurdal,-0.033840384372375354
Nord-Fron,0.04131825150519486
Nordre Land,0.45040158669449326
Ringebu,-0.11912554768290295
Sel,0.3801398311835431
Skjåk,-0.027216803461389105
Søndre Land,0.4045097540439091
Sør-Aurdal,0.42708171406258
Sør-Fron,0.10836337205456292
Vang,0.42024318611916867
Vestre Slidre,0.5215886744871989
Vestre Toten,0.4656440510770423
Vågå,0.3209528248033493
Østre Toten,0.6977968574061757
Øyer,0.40110458347737765
Øystre Slidre,0.2868547543461446
Drammen,1.2123363080206397
Flesberg,0.15188190899585763
Flå,0.3519189209658764
Gol,0.5250530616491922
Hemsedal,-0.2416449220856891
Hol,0.04753480972965907
Hole,0.3062538532001642
Kongsberg,0.628401183722687
Krødsherad,0.3669182962716526
Lier,0.7670459129142135
Modum,0.30941964777372455
Nes Buskerud,0.34982328562267995
Nore og Uvdal,-0.82933688948322
Ringerike,0.5691148949395402
Rollag,0.23305050053190435
Sigdal,0.028374867969363393
Øvre Eiker,0.7494038026610621
Ål,0.20506482748313282
Nesbyen,0.34982328562267995
Færder,1.2008472315600542
Holmestrand,0.5916013167548959
Horten,0.5244786868836657
Larvik,0.9208898851912961
Sandefjord,0.549793669676232
Tønsberg,1.1658215037532331
Bamble,1.0524178894687406
Drangedal,0.31514536954806616
Fyresdal,1.0385866953749208
Hjartdal,0.2892926970379248
Kragerø,1.2418134937807306
Kviteseid,1.2795795603001263
Nissedal,0.7724527740001861
Nome,-0.007782541442367119
Notodden,0.509650159360107
Porsgrunn,0.9091464191280041
Seljord,1.1529093873635068
Siljan,0.5720433278511399
Skien,0.681463392833888
Tinn,0.31457988519474256
Tokke,0.02866100840981911
Vinje,0.10552400264361417
Midt-Telemark,0.42246200084635976
Arendal,1.634935914120347
Birkenes,0.6151365492683558
Bygland,0.8794879816892882
Bykle,-0.3013764943767909
Evje og Hornnes,0.4046211749381152
Froland,0.7667987619630292
Gjerstad,0.30993635408479836
Grimstad,0.6904987521339239
Iveland,0.44418980466877267
Lillesand,1.259364208971978
Risør,0.7555151395780193
Tvedestrand,0.15030602331011167
Valle,0.666419743142602
Vegårshei,0.0621676684349457
Åmli,0.5287767714256182
Farsund,0.9405716511546123
Flekkefjord,1.1029459207921963
Hægebostad,0.7586299958265705
Kristiansand,2.089056614252062
Kvinesdal,0.28229054173938284
Lindesnes,1.9144397438323555
Lyngdal,1.8831869884136765
Sirdal,1.0869510297649425
Vennesla,0.626169712495515
Åseral,0.7692515992383053
Bjerkreim,0.34890528653784436
Bokn,0.29417755908200327
Eigersund,0.4128002842153258
Gjesdal,0.9478240066455133
Haugesund,0.2928856515181737
Hjelmeland,0.8323477574440572
Hå,0.52173051420304
Karmøy,0.5106049107010273
Klepp,0.0010759023549429259
Kvitsøy,0.21592325699865533
Lund,0.6487489430305082
Randaberg,0.3959491726530837
Sandnes,0.40158213027745937
Sauda,1.53219742411502
Sokndal,0.6195576399863665
Sola,0.30299967154482843
Stavanger,0.6178990019967028
Strand,0.3825352328101985
Suldal,1.3292414838975515
Time,0.08979192915730394
Tysvær,0.0681553118022924
Vindafjord,0.42216832919096703
Askøy,0.6541970210007726
Austevoll,0.22745157550189443
Austrheim,0.24199944788005112
Bergen,0.49401729096390756
Bømlo,0.257977597366315
Eidfjord,0.6091142494754873
Etne,-0.18911721006160587
Fedje,0.5596440561544034
Fitjar,-0.09712425790209966
Fusa,0.7309859600928155
Jondal,0.5049497360501092
Kvam,0.8549306435784145
Kvinnherad,0.2817279222410445
Lindås,0.7390748402496916
Masfjorden,0.9064311313977065
Meland,0.44610957061399326
Modalen,0.7661952727566508
Odda,0.883976435080001
Os Vestland,0.7906322769836507
Osterøy,0.8335738365535867
Voss,0.4682156763627163
Øygarden,0.69545641695432
Ullensvang,0.883976435080001
Alver,0.5900330049350702
Vaksdal,0.38504772647807917
Samnanger,0.8194763336282787
Ulvik,1.1711915690021293
Sveio,0.29558422046933686
Stord,0.3877123112867089
Tysnes,-0.0017978144056334244
Askvoll,1.2238245334288242
Aurland,0.7147356736139381
