municipality,var
Flatanger,8.424934101394733
Frosta,6.293897350302455
Frøya,8.04925440349326
Grong,6.003697030888723
Heim,10
Hitra,7.731007567460695
Holtålen,6.9003621029138
Høylandet,10
Inderøy,10
Indre Fosen,10
Klæbu,6.991111790779143
Leka,5.86416374703566
Levanger,10
Lierne,6.885145350830284
Malvik,7.5602040670982245
Orkland,6.547145801496742
Meråker,10
Midtre Gauldal,10
Namsos,7.123238410375179
Namsskogan,10
Oppdal,6.695368843654042
Selbu,8.65309685109715
Trondheim,7.058553177712127
Tydal,10
Verdal,8.232963688056714
Ørland,7.162609756713733
Stjørdal,7.436560909958483
Osen,8.075426300503757
Skaun,7.539039023093005
Melhus,7.246899956864514
Nærøysund,5.539446369850738
Steinkjer,7.095180737121523
Åfjord,7.4269050158280745
Rennebu,6.323208897084242
Overhalla,10
Røros,5.373333430776274
Røyrvik,6.26985009706247
Snåsa,10
Alstahaug,7.232836185313016
Andøy,5.762585319872685
Ballangen,10
Beiarn,6.217868731954308
Bindal,7.139446117482705
Bodø,10
Brønnøy,7.24803699198545
Bø Vesterålen,6.991370459288725
Dønna,7.4489145783642225
Evenes,6.634860968302884
Fauske,10
Flakstad,7.26440365156099
Gildeskål,7.619225490908117
Grane,10
Hadsel,6.546694430707425
Hábmer,10
Aarborte,10
Hemnes,10
Herøy Nordland,6.946448787222663
Leirfjord,6.541756603576471
Lurøy,10
Lødingen,10
Meløy,6.886142837204237
Moskenes,6.081006275668883
Narvik,10
Nesna,6.600887414973873
Rana,10
Rødøy,10
Saltdal,10
Sortland - Suortá,10
Steigen,7.058420632725452
Sømna,6.955251021496553
Sørfold,10
Tjeldsund,10
Tysfjord,10
Vefsn,10
Vega,7.006473930324542
Vestvågøy,7.0311496774412765
Vevelstad,10
Værøy,5.367909511431433
Vågan,10
Øksnes,5.927889707602047
Balsfjord,10
Bardu,6.675255310740943
Dyrøy,5.327681850778569
Kåfjord,6.651787204368085
Gratangen,6.45813310850008
Harstad,6.806405337806845
Ibestad,6.834948577973899
Karlsøy,6.70615940873941
Kvæfjord,10
Kvænangen,10
Lavangen,8.330458974012709
Lenvik,6.192474923750192
Lyngen,5.839457630404212
Målselv,6.154620481063076
Nordreisa,6.293814191183262
Salangen,6.244926560202127
Skjervøy,5.1986281275138095
Storfjord,10
Sørreisa,6.505875966769139
Senja,5.810471225353981
Tranøy,6.711965551454947
Tromsø,10
Alta,10
Berlevåg,4.6629090504795725
Båtsfjord,4.578321616101699
Deatnu - Tana,6.7646376527649466
Gamvik,5.01585790784574
Kautokeino,6.052167427489283
Hammerfest,5.44718650301679
Hasvik,5.7592073604331295
Karasjok,6.801911250512808
Kvalsund,10.945703189001248
Lebesby,4.10924660362202
Loppa,6.69569078706228
Måsøy,5.920345310662073
Nordkapp,5.238423975251899
Porsanger,10
Sør-Varanger,5.583511419825295
Nesseby,6.477567965142341
Vadsø,5.190931170382642
